24.225,128.56,42.206
23.847,128.77,40.471
23.308,128.83,70.343
22.958,128.79,40.857
22.546,128.62,44.133
22.31,128.47,38.351
22.079,128.69,43.94
21.967,128.99,56.082
22.453,129.08,61.863
22.995,129.02,64.754
23.147,129.31,56.66
23.027,129.64,54.54
23.471,130.65,51.264
23.974,131.5,51.071
24.615,131.93,46.831
25.004,131.93,45.675
25.58,132.05,42.977
25.962,132.16,43.94
26.696,132.7,32.763
27.239,133.18,43.17
27.996,132.98,36.617
28.385,133.13,35.075
28.792,133.24,46.638
29.006,133.44,43.748
29.017,133.58,40.857
29.671,133.63,43.17
29.985,133.42,27.174
30.669,134.59,37.966
30.414,134.68,38.544
29.817,134.18,38.737
29.981,133.69,41.628
31.047,134.24,32.377
31.086,134.48,31.414
30.993,134.5,40.086
30.881,134.4,38.351
30.884,134.46,39.893
30.887,132.89,32.955
31.901,133.72,41.242
32.914,135.34,30.257
32.631,136.03,42.399
31.84,135.92,39.122
32.127,136.24,37.388
32.634,136.39,37.773
32.997,136.36,36.424
33.282,137.38,35.846
34.049,137.3,31.414
34.172,136.87,31.414
34.427,136.66,40.279
34.62,136.66,33.533
34.637,136.74,31.799
36.154,137.59,31.992
36.734,137.71,27.945
36.556,137.41,29.294
35.739,136.8,27.174
35.011,136.34,29.872
36.881,136.8,28.137
37.207,137.51,33.533
37.014,137.58,34.69
36.657,137.31,35.653
37.637,138.19,33.533
38.277,139.1,38.351
37.593,137.79,30.257
37.808,137.14,37.581
38.366,137.14,35.075
36.899,136.49,29.101
35.3,135.49,34.69
32.015,133.27,67.645
34.421,134.25,43.17
38.469,136.34,36.039
40.218,137.77,29.872
39.942,138.16,31.606
37.986,136.76,41.05
37.156,137.04,41.05
38.278,138.43,37.966
39.297,138.99,41.05
39.755,138.86,39.315
39.675,138.63,29.679
39.219,138.68,26.595
39.043,138.57,21.007
39.097,138.44,25.632
39.398,138.31,26.403
39.563,138.06,27.752
40.307,138.34,32.377
40.968,138.75,42.591
42.424,138.3,40.664
42.954,138.46,37.581
43.514,138.42,35.846
43.809,138.3,33.919
45.737,139.09,0
46.709,140,27.559
46.718,140.51,33.726
46.385,140.77,38.351
45.669,140.6,36.424
45.119,140.3,39.893
46.283,140.77,31.799
47.721,141.4,42.206
46.851,140.87,42.206
46.182,140.75,37.773
45.949,140.89,38.351
45.253,141.1,36.039
47.512,142.61,51.649
48.378,142.95,63.02
48.115,142.53,56.66
48.089,142.8,61.671
48.207,142.76,56.853
47.518,142.79,47.024
47.429,143.01,52.42
47.685,143.2,56.467
48.979,144.09,67.452
49.668,144.42,71.307
49.71,144.3,68.801
48.709,144.46,70.536
49.498,142.38,56.853
49.98,140.85,54.347
50.068,140.37,52.998
51.332,141.26,61.093
54.548,140.86,74.005
55.057,140.61,65.332
55.789,139.12,63.791
56.302,138.68,59.551
56.45,138.99,90.772
57.982,138.32,74.776
58.48,135.76,48.951
59.517,134.48,45.675
60.021,132.47,43.362
60.258,131.6,41.242
60.533,131.16,39.508
61.054,130.99,35.846
61.155,130.77,38.93
60.994,130.63,42.977
61.72,129.89,41.628
62.526,129.22,37.773
62.641,128.08,32.377
63.564,127.35,25.825
64.312,126.66,30.835
64.599,126.34,23.705
64.477,126.21,29.101
64.252,126.88,25.246
65.537,126.03,30.643
65.672,125.25,28.137
64.821,125.44,26.595
64.267,126.19,29.679
64.139,126.84,35.268
64.033,126.86,31.414
63.992,126.55,37.002
64.14,126.63,39.315
64.269,126.4,36.232
64.324,126.12,35.461
65.204,125.85,34.69
66.058,125.73,34.883
66.474,125.4,34.304
68.045,124.7,31.606
68.796,124.59,31.799
68.003,124.17,31.028
67.326,124.71,30.45
67.721,124.84,40.279
69.331,123.49,36.81
70.096,123.2,36.424
70.955,122.98,28.137
71.466,122.92,42.206
71.329,123.19,29.679
72.373,122.54,36.81
69.543,123.77,35.653
68.066,124.48,39.315
68.005,124.57,42.206
67.172,124.74,37.581
66.892,125.29,39.893
66.993,124.86,45.868
67.234,124.15,40.471
65.531,124.66,39.508
66.154,125.57,40.857
63.563,126.68,47.602
62.88,127.19,50.107
62.51,127.87,64.754
61.867,127.7,63.983
61.413,128.51,68.416
61.28,129.4,57.045
60.008,129.83,48.373
58.801,129.8,50.107
58.115,129.93,46.06
58.033,130.07,37.581
57.889,130.35,37.966
57.788,130.56,37.195
58.116,131.48,33.726
56.631,132.55,37.966
56.427,131.48,44.904
56.97,131.47,42.977
55.881,132.32,47.024
55.306,132.74,44.711
55.275,132.73,42.977
55.167,132.7,42.399
55.074,132.67,48.18
54.243,132.74,37.388
53.458,132.82,30.835
52.745,132.54,31.606
52.423,132.22,34.112
50.615,132.12,28.908
49.863,132.23,39.701
50.015,132.39,39.701
49.872,132.87,35.268
