189.31,93.344,133.17
189.74,93.195,124.5
190.17,93.047,121.03
190.21,92.33,119.68
190.52,92.287,119.68
190.81,92.601,121.8
189.61,92.546,129.12
189.69,92.115,131.05
190.52,91.087,117.17
190.87,91.715,126.04
190.29,91.597,122.76
189.44,92.821,128.16
190.27,92.984,122.38
190.34,93.26,117.37
189.99,93.456,124.31
190,92.947,119.87
190.18,92.342,128.54
190.29,92.249,130.47
190.51,92.514,117.95
190.67,92.824,126.04
190.19,92.482,133.17
189.96,92.331,127
189.98,92.351,127
190.15,91.94,127.97
190.31,91.52,123.34
190.27,91.212,127.97
190.4,91.215,126.42
190.55,91.371,127
190.02,91.624,127.39
189.41,91.799,127.97
189.54,91.643,129.32
189.96,91.4,126.42
190.22,91.605,130.28
190.26,91.933,125.27
190.12,92.407,127
189.96,92.717,134.9
189.77,91.697,130.66
189.67,90.521,117.37
189.64,90.693,121.8
189.67,91.452,127
190.17,91.654,124.88
190.66,91.476,125.65
190.14,91.474,121.61
189.38,91.561,124.11
189.26,91.602,115.83
189.52,91.599,120.64
189.22,91.301,124.88
188.8,91.005,118.14
188.99,91.033,121.99
189.39,91.209,117.17
189.39,91.371,121.41
189.18,91.444,120.07
189.14,91.431,115.44
189.2,91.381,121.99
188.73,91.162,122.57
188.22,90.968,121.99
187.96,90.891,122.57
187.94,90.911,125.46
188.17,90.802,127.2
188.2,90.623,125.08
188.12,90.5,124.31
187.79,90.591,125.85
187.44,90.198,126.04
187.25,89.759,125.27
186.7,89.235,116.02
186.23,88.93,109.85
186.16,88.233,109.47
186.33,87.689,103.88
186.8,88.969,113.32
187.18,90.521,116.4
187.31,90.247,118.91
187.31,89.954,119.87
187.24,89.798,119.1
187.17,89.927,115.25
186.66,90.673,113.71
186.1,90.451,107.35
186.44,90.314,114.48
187.06,90.289,118.91
187.54,90.188,118.14
187.68,89.736,114.86
187.7,89.509,112.16
187.66,89.508,114.86
187.76,89.663,113.13
187.89,89.819,120.64
187.56,89.896,118.52
187.17,89.895,110.62
187.39,90.758,119.49
187.93,89.387,109.47
187.95,89.101,104.26
187.69,89.499,111.59
187.35,89.586,108.89
186.88,89.19,110.43
186.86,89.392,108.12
187.07,89.79,106.57
186.98,89.794,107.15
187.36,89.192,116.02
187.46,89.006,114.67
187.46,88.881,109.66
187.42,88.85,108.89
187.97,88.704,114.67
187.89,88.995,115.25
187.53,89.36,116.98
186.8,88.667,100.79
187.4,88.461,106.19
187.69,88.534,104.65
187.67,88.71,105.23
187.68,88.957,110.24
187.7,89.117,107.92
187.99,89.201,106.57
188.27,89.204,105.23
188.4,88.645,106.38
188.4,88.085,106.19
188.14,88.373,106.77
187.88,88.941,110.24
187.77,89.015,110.81
187.79,88.805,103.88
187.98,88.468,104.65
188.17,88.237,104.65
187.88,87.486,98.866
188.34,86.898,99.829
188.58,87.185,100.6
188.59,87.765,105.8
187.5,88.183,102.14
187.66,88.664,106
187.87,87.738,108.69
187.96,87.568,104.45
187.76,88.203,106.38
187.4,88.464,107.35
187.43,88.101,104.65
187.64,87.607,104.07
187.06,88.167,105.42
186.63,87.395,99.637
186.65,87.439,97.131
186.87,87.869,99.251
186.85,88.052,105.23
186.72,88.019,102.72
186.89,87.916,106.38
187.12,87.828,104.26
187.74,87.695,102.53
188.25,87.606,95.011
188.65,87.209,92.892
188.78,86.857,93.084
189.07,86.335,91.35
189.29,85.989,88.266
188.88,86.001,92.121
188.36,86.186,94.048
188.5,86.307,95.204
188.9,86.335,95.59
188.88,86.383,94.626
188.66,86.416,96.746
188.44,86.617,97.324
188.33,86.8,96.361
188.2,86.54,91.157
188.13,86.187,86.917
188.06,86.511,94.626
188.02,87.011,95.011
187.81,86.791,94.626
187.61,86.321,96.168
187.88,86.03,94.048
188.26,85.973,98.673
188,86.252,100.99
187.55,86.558,94.048
187.74,86.608,95.782
187.9,86.422,91.928
187.96,86.211,86.917
187.92,86.651,89.23
187.83,86.857,94.048
187.6,86.49,94.819
187.2,86.32,93.855
186.92,86.334,96.746
186.8,86.037,93.662
186.83,85.732,95.011
186.89,85.749,98.48
186.93,85.919,95.782
187.11,85.489,98.673
187.53,84.476,97.324
187.87,83.679,99.444
188.1,83.808,98.288
188.16,84.335,102.91
188.61,84.608,106.77
189.04,84.617,100.02
188.74,84.799,94.048
188.23,84.976,92.313
187.81,85.098,90.386
187.65,85.132,87.495
187.33,85.528,90.964
187.08,85.907,86.339
186.61,85.918,83.834
186.61,85.849,82.87
186.85,85.776,83.641
186.9,85.948,85.761
186.83,86.156,86.339
186.63,86.2,81.521
186.46,86.139,81.906
186.25,86.025,82.099
186.14,85.941,85.954
185.72,86.188,85.568
185.34,86.426,89.615
185.17,86.539,89.808
184.42,87.144,94.048
