7.8742,78.581,0
7.8176,78.864,0
7.7609,79.147,0
7.8092,79.514,0
7.368,79.24,0
8.8151,80.147,0
8.9732,80.185,0
8.4078,79.769,0
8.1486,78.93,0
8.1629,80.398,0
7.8536,80.879,0
8.9373,80.331,0
8.6398,79.929,0
7.9826,80.089,0
8.1226,80.166,0
8.5912,80.163,0
8.9509,79.999,0
8.7544,79.942,0
8.3781,79.968,0
8.6438,79.493,0
9.2594,79.524,0
9.7422,79.794,0
8.3792,80.505,0
8.1871,80.251,0
8.6766,79.642,0
8.7738,79.742,0
8.6262,80.147,0
8.7338,80.587,0
8.9153,80.824,0
8.9634,80.683,0
8.9207,80.422,0
8.9863,80.48,0
9.0731,80.667,0
8.5723,81.256,0
8.9059,81.588,0
8.8785,81.248,0
8.6842,80.742,0
8.4178,80.553,0
8.2486,80.616,0
8.4815,81.181,0
8.7989,81.714,0
8.9739,81.355,0
8.9901,80.729,0
8.534,80.662,0
8.4129,80.66,0
8.5198,80.692,0
8.6435,80.449,0
8.685,80.768,0
8.6647,81.209,0
8.9225,80.347,0
8.7624,80.482,0
8.4734,81.048,0
8.6846,80.937,0
9.0758,80.796,0
9.4084,81.065,0
9.5455,81.404,0
9.3771,81.476,0
9.1889,81.412,0
9.0849,81.312,0
9.1567,81.024,0
9.2805,80.786,0
9.6368,80.927,0
9.7307,81.164,0
9.6465,81.331,0
9.5222,81.648,0
9.5851,81.814,0
9.7102,81.822,0
9.486,81.531,0
9.1994,81.236,0
8.9937,81.065,0
9.1128,81.371,0
9.3347,81.762,0
9.6153,81.952,0
9.785,81.946,0
9.0682,82.084,0
8.5517,82.411,0
8.7862,82.1,0
9.2789,81.626,0
8.9837,81.813,0
9.0867,82.055,0
9.3372,82.205,0
9.6408,82.92,0
9.7691,82.548,0
9.7455,81.819,0
9.5104,81.672,0
9.1458,82.176,0
8.9834,82.894,0
9.3161,81.933,0
9.881,82.16,0
9.7381,82.508,0
9.3129,82.741,0
9.0782,82.84,0
9.0563,82.822,0
8.8159,82.74,0
8.5865,82.666,0
8.8872,82.516,0
9.3378,82.528,0
9.614,82.519,0
9.6648,82.505,0
10.406,81.863,0
10.103,81.511,0
9.4303,81.48,0
9.3392,82.125,0
9.5184,82.167,0
9.7432,81.887,0
8.6464,82.42,0
7.4372,83.093,0
8.7468,84.567,0
9.6639,82.633,0
10.252,82.484,0
9.0641,83.237,0
8.7746,83.45,0
9.079,83.286,0
9.2238,83.285,0
9.2165,83.366,0
9.6496,82.558,0
9.5761,82.346,0
9.4692,82.757,0
9.0597,83.104,0
8.9422,83.684,0
9.3755,84.728,0
9.8677,85.483,0
10.194,84.038,0
10.636,83.275,0
10.915,83.235,0
10.897,84.266,0
10.533,84.09,0
10.178,83.399,0
11.544,84.355,0
6.2071,90.435,0
6.2071,90.435,0
6.2071,90.435,0
6.2071,90.435,0
6.2071,90.435,0
6.2071,90.435,0
5.8418,90.469,0
5.8272,91.048,0
5.8125,91.627,0
5.8816,91.216,0
5.958,90.516,0
6.1773,90.821,0
6.3584,91.475,0
6.8449,91.879,0
7.2409,91.955,0
10.414,89.376,0
13.39,86.759,62.442
