186.85,128.14,0
185.95,127.7,44.711
185.06,127.25,50.3
184.19,127.51,53.576
183.78,127.99,52.806
184.58,127.83,45.675
185.06,127.56,49.144
185.15,127.38,47.795
185.12,127.06,53.576
185.06,126.82,54.155
184.16,128.28,49.722
183.86,128.73,52.998
184.01,128.44,50.493
184.46,127.46,49.915
184.52,127.24,49.337
184.36,127.52,50.3
184.3,128.13,50.3
184.32,128.59,50.686
184.27,128.58,52.035
184.21,128.33,53.384
184.65,128.51,50.878
185.11,128.8,56.275
185.22,129.63,52.998
185.1,130.31,57.045
184.64,130.4,58.587
184.24,130.16,61.478
185.04,129.9,52.806
186.34,128.99,57.816
187.24,128.21,50.686
187.23,128.39,54.54
186.77,128.95,49.915
187.76,129.42,53.191
188.98,129.61,56.467
188.9,129.66,40.664
188.2,129.6,52.613
188.44,129.8,61.478
189.03,130.01,50.3
189.29,129.71,58.78
189.27,129.31,48.566
190.33,129.05,52.227
191.4,128.99,44.904
191.67,128.56,39.315
191.4,128.14,44.133
190.88,128.28,43.748
190.5,128.62,42.206
191.6,128.37,50.878
192.89,127.94,40.279
192.28,128.07,42.206
191.02,128.41,43.748
189.69,128.67,43.94
189,128.76,51.842
191.24,128.34,42.591
191.52,128.08,51.457
194.55,128.17,36.039
195.85,128.1,37.388
195.63,127.99,33.533
194.61,128.1,31.606
192.96,128.59,37.002
191.82,129.03,47.409
191.65,129.56,48.566
191.23,129.36,50.107
190.89,128.9,45.675
189.1,129.2,52.42
187.68,129.67,49.722
187.16,129.99,42.013
186.56,130.36,42.206
185.73,130,47.409
185.2,129.45,51.457
184.81,129.48,45.675
184.35,129.55,41.628
184.09,129.61,41.82
185.29,129.44,43.748
183.21,131.19,37.195
182.33,132.28,39.701
183.01,131.94,45.097
183.09,131.35,46.446
182.82,130.93,41.628
182.19,131.23,45.482
181.69,131.75,50.686
181.23,131.27,50.107
181.03,130.53,46.831
180.02,130.71,35.268
180.24,129.99,30.643
180.96,129.17,75.161
180.93,128.44,41.05
180.53,128.13,43.17
179.75,127.7,49.722
179.11,127.69,51.457
178.86,127.9,42.206
178.09,128.84,47.024
177.88,129.8,46.831
178.05,130.29,40.664
177.53,130.44,39.893
177.22,130.89,40.086
177.16,131.26,39.701
178.14,131.34,48.566
177.95,132.01,42.013
177.27,132.64,37.388
177.19,133.15,34.497
177.46,133.35,29.679
176.27,134.06,28.33
174.96,134.68,48.373
174.74,134.84,42.784
175.18,134.69,45.289
174.81,135.32,52.227
175.36,135.62,54.925
176.44,136.62,31.221
176.82,137.3,49.144
176.66,137.47,29.101
176.26,137.61,30.45
175.93,137.66,42.013
175.81,136.83,41.242
175.76,136.36,39.508
175.79,136.31,56.467
175.26,135.98,41.82
175.21,135.83,50.493
175.24,135.12,45.289
174.16,135.62,49.144
173.83,135.44,53.384
173.57,135.39,58.973
173.48,135.43,63.598
173.84,135.82,50.493
174.38,135.46,48.18
174.61,135.32,62.827
174.57,135.36,56.66
176.02,135.69,36.81
177.49,135.99,44.326
178.6,135.77,43.555
178.98,135.4,36.617
178.11,136.59,37.388
180.37,133.88,42.977
182.54,132.46,38.351
183.37,131.39,30.835
183.11,131.03,33.341
183.74,130.85,31.221
184.5,130.86,28.908
186.48,129.56,23.127
187.23,129.05,26.788
186.98,129.19,24.283
186.96,128.62,26.017
187.66,128.63,27.366
188.52,128.53,26.788
188.79,128.71,33.148
188.63,128.94,36.617
190.65,128.42,28.523
191.19,128.18,31.028
192.1,127.92,27.752
192.73,127.79,37.388
193.83,127.2,34.883
194.61,126.69,45.675
194.63,125.9,46.253
194.27,125.37,38.351
194.34,125.27,37.581
194.59,125.44,43.94
194.77,125.37,56.467
194.82,125.22,51.071
194.78,125.25,47.988
195.24,123.95,34.883
195.73,122.64,36.81
195.71,121.63,31.028
196.85,120.66,37.966
197.3,120.25,43.17
197.18,120.32,35.461
198.07,120.21,31.799
198.78,120.06,36.81
198.9,119.81,41.242
198.67,119.63,39.701
197.99,119.68,40.471
197.7,119.62,34.304
197.73,119.55,36.424
198.01,119.13,37.581
198.26,118.76,37.581
197.89,118.51,42.013
197.39,118.45,36.232
197.71,118.09,47.024
198.06,118.28,35.461
198.47,118.12,41.435
198.99,117.96,33.533
198.98,117.61,35.268
199.63,117.42,40.086
200.29,117.42,39.122
200.63,117.59,33.919
200.43,117.09,37.773
200.37,116.77,29.101
200.41,116.7,35.075
200.56,116.3,24.476
200.69,115.93,31.992
200.82,115.72,30.643
200.9,115.7,21.585
201.29,115.43,27.752
201.4,114.67,30.45
202.52,112.73,29.486
202.09,111.83,28.523
202.06,111.78,30.643
202.25,112.19,23.897
202.93,112.85,28.137
203.66,112.79,26.595
204.05,112.4,26.403
204.36,112.23,21.392
204.48,112.24,20.814
