6.909,58.633,0
10.418,57.961,0
13.045,58.152,0
15.288,59.921,0
16.218,61.596,0
18.215,62.329,0
19.747,62.225,0
22.731,64.521,0
24.628,65.989,0
25.034,66.309,0
28.232,64.402,0
31.226,62.336,0
32.318,62.557,0
31.912,63.812,0
34.512,63.077,0
37.314,61.716,0
41.068,62.506,0
45.537,63.707,0
49.232,62.828,0
54.483,63.351,0
57.887,64.315,0
60.043,63.502,0
63.157,62.63,0
65.192,62.165,0
69.153,62.595,0
72.096,63.258,0
74.952,62.907,0
76.337,62.225,0
76.84,59.407,0
79.509,58.952,0
80.609,58.866,0
80.375,59.008,0
80.508,59.949,0
80.759,60.818,0
81.323,59.404,0
82.049,57.743,0
81.681,56.497,0
80.949,56.081,0
